%Time,bubbleVolume,bubblepressure,bubblemass,oilmass,watermass
0,1.65868e-17,8.07215e-09,6.07303e-15,0,4.00081e-07
1.2e-12,1.65868e-17,8.07215e-09,6.07303e-15,0,4.00081e-07
2.64e-12,1.65868e-17,8.07215e-09,6.07303e-15,0,4.00081e-07
4.368e-12,1.65868e-17,8.07215e-09,6.07303e-15,0,4.00081e-07
6.4416e-12,1.65868e-17,8.07215e-09,6.07303e-15,0,4.00081e-07
8.92992e-12,1.65868e-17,8.07215e-09,6.07304e-15,0,4.00081e-07
1.19159e-11,1.65868e-17,8.07215e-09,6.07304e-15,0,4.00081e-07
1.54991e-11,1.65868e-17,8.07215e-09,6.07304e-15,0,4.00081e-07
1.97989e-11,1.65868e-17,8.07215e-09,6.07304e-15,0,4.00081e-07
2.49587e-11,1.65868e-17,8.07215e-09,6.07305e-15,0,4.00081e-07
3.11504e-11,1.65868e-17,8.07215e-09,6.07306e-15,0,4.00081e-07
3.85805e-11,1.65869e-17,8.07215e-09,6.07307e-15,0,4.00081e-07
4.74965e-11,1.6587e-17,8.07215e-09,6.07309e-15,0,4.00081e-07
5.81958e-11,1.65871e-17,8.07216e-09,6.07311e-15,0,4.00081e-07
7.1035e-11,1.65872e-17,8.07216e-09,6.07315e-15,0,4.00081e-07
8.6442e-11,1.65874e-17,8.07216e-09,6.0732e-15,0,4.00081e-07
1.0493e-10,1.65878e-17,8.07217e-09,6.07328e-15,0,4.00081e-07
1.27117e-10,1.65882e-17,8.07218e-09,6.0734e-15,0,4.00081e-07
1.5374e-10,1.65889e-17,8.07219e-09,6.07357e-15,0,4.00081e-07
1.85688e-10,1.65899e-17,8.0722e-09,6.07381e-15,0,4.00081e-07
2.24026e-10,1.65914e-17,8.07222e-09,6.07416e-15,0,4.00081e-07
2.70031e-10,1.65935e-17,8.07225e-09,6.07466e-15,0,4.00081e-07
3.25237e-10,1.65965e-17,8.06965e-09,6.07339e-15,0,4.00081e-07
