%Time,bubbleVolume,bubblepressure,bubblemass,oilmass,watermass
0,1.63494e-17,7.90031e-09,5.95093e-15,0,4.00081e-07
1.2e-12,1.63494e-17,7.90031e-09,5.95093e-15,0,4.00081e-07
2.64e-12,1.63494e-17,7.90031e-09,5.95093e-15,0,4.00081e-07
4.368e-12,1.63494e-17,7.90031e-09,5.95093e-15,0,4.00081e-07
6.4416e-12,1.63494e-17,7.90031e-09,5.95094e-15,0,4.00081e-07
8.92992e-12,1.63494e-17,7.90031e-09,5.95094e-15,0,4.00081e-07
1.19159e-11,1.63494e-17,7.90031e-09,5.95094e-15,0,4.00081e-07
1.54991e-11,1.63494e-17,7.90031e-09,5.95094e-15,0,4.00081e-07
1.97989e-11,1.63494e-17,7.90031e-09,5.95094e-15,0,4.00081e-07
2.49587e-11,1.63494e-17,7.90031e-09,5.95095e-15,0,4.00081e-07
3.11504e-11,1.63495e-17,7.90031e-09,5.95096e-15,0,4.00081e-07
3.85805e-11,1.63495e-17,7.90032e-09,5.95097e-15,0,4.00081e-07
4.74965e-11,1.63496e-17,7.90032e-09,5.95099e-15,0,4.00081e-07
5.81958e-11,1.63497e-17,7.90032e-09,5.95101e-15,0,4.00081e-07
7.1035e-11,1.63498e-17,7.90032e-09,5.95105e-15,0,4.00081e-07
8.6442e-11,1.635e-17,7.90033e-09,5.9511e-15,0,4.00081e-07
1.0493e-10,1.63504e-17,7.90034e-09,5.95118e-15,0,4.00081e-07
1.27117e-10,1.63508e-17,7.90034e-09,5.9513e-15,0,4.00081e-07
1.5374e-10,1.63515e-17,7.90036e-09,5.95146e-15,0,4.00081e-07
1.85688e-10,1.63525e-17,7.90037e-09,5.9517e-15,0,4.00081e-07
2.24026e-10,1.63539e-17,7.90039e-09,5.95204e-15,0,4.00081e-07
2.70031e-10,1.6356e-17,7.90043e-09,5.95254e-15,0,4.00081e-07
3.25237e-10,1.6359e-17,7.89786e-09,5.95128e-15,0,4.00081e-07
3.91485e-10,1.63613e-17,7.89579e-09,5.95097e-15,0,4.00081e-07
4.70983e-10,1.63645e-17,7.89303e-09,5.95073e-15,0,4.00081e-07
5.66376e-10,1.63693e-17,7.88918e-09,5.95049e-15,0,4.00081e-07
6.80846e-10,1.63761e-17,7.88374e-09,5.95021e-15,0,4.00081e-07
8.18209e-10,1.63861e-17,7.87601e-09,5.94986e-15,0,4.00081e-07
9.83036e-10,1.64006e-17,7.86502e-09,5.94938e-15,0,4.00081e-07
1.18082e-09,1.64217e-17,7.84948e-09,5.94872e-15,0,4.00081e-07
1.41818e-09,1.64525e-17,7.82762e-09,5.94781e-15,0,4.00081e-07
1.703e-09,1.64978e-17,7.80013e-09,5.94986e-15,0,4.00081e-07
2.04477e-09,1.65579e-17,7.76013e-09,5.94953e-15,0,4.00081e-07
2.44459e-09,1.66454e-17,7.70778e-09,5.94975e-15,0,4.00081e-07
2.89536e-09,1.67682e-17,7.64307e-09,5.95097e-15,0,4.00081e-07
3.34859e-09,1.69208e-17,7.57371e-09,5.95387e-15,0,4.00081e-07
3.76077e-09,1.7088e-17,7.5071e-09,5.95729e-15,0,4.00081e-07
4.14468e-09,1.72697e-17,7.4417e-09,5.95981e-15,0,4.00081e-07
4.50773e-09,1.7466e-17,7.37703e-09,5.96098e-15,0,4.00081e-07
4.85447e-09,1.76768e-17,7.31354e-09,5.96129e-15,0,4.00081e-07
5.18819e-09,1.7902e-17,7.25121e-09,5.96076e-15,0,4.00081e-07
5.51118e-09,1.81415e-17,7.19043e-09,5.95991e-15,0,4.00081e-07
5.8254e-09,1.83952e-17,7.13136e-09,5.95903e-15,0,4.00081e-07
6.13224e-09,1.8663e-17,7.0738e-09,5.958e-15,0,4.00081e-07
6.43287e-09,1.89447e-17,7.01785e-09,5.95705e-15,0,4.00081e-07
6.72813e-09,1.92398e-17,6.96349e-09,5.95627e-15,0,4.00081e-07
7.01899e-09,1.95482e-17,6.91056e-09,5.9556e-15,0,4.00081e-07
7.30622e-09,1.98698e-17,6.85898e-09,5.95508e-15,0,4.00081e-07
7.59058e-09,2.02045e-17,6.8085e-09,5.9545e-15,0,4.00081e-07
7.87284e-09,2.05521e-17,6.75913e-09,5.95401e-15,0,4.00081e-07
8.15302e-09,2.0912e-17,6.71084e-09,5.9536e-15,0,4.00081e-07
8.43155e-09,2.12838e-17,6.66358e-09,5.95326e-15,0,4.00081e-07
8.70899e-09,2.16674e-17,6.61725e-09,5.95298e-15,0,4.00081e-07
8.98589e-09,2.2063e-17,6.57175e-09,5.95275e-15,0,4.00081e-07
9.26263e-09,2.24703e-17,6.52701e-09,5.95251e-15,0,4.00081e-07
9.53945e-09,2.2889e-17,6.48298e-09,5.95227e-15,0,4.00081e-07
9.81681e-09,2.33194e-17,6.43965e-09,5.95212e-15,0,4.00081e-07
1.00953e-08,2.37617e-17,6.3969e-09,5.95204e-15,0,4.00081e-07
1.03747e-08,2.42153e-17,6.35475e-09,5.952e-15,0,4.00081e-07
1.06556e-08,2.46802e-17,6.31312e-09,5.95199e-15,0,4.00081e-07
1.09383e-08,2.51571e-17,6.27194e-09,5.95201e-15,0,4.00081e-07
1.12234e-08,2.56464e-17,6.23115e-09,5.95205e-15,0,4.00081e-07
1.15109e-08,2.61475e-17,6.19075e-09,5.95211e-15,0,4.00081e-07
1.18009e-08,2.66608e-17,6.15073e-09,5.95223e-15,0,4.00081e-07
1.20935e-08,2.71858e-17,6.11107e-09,5.95234e-15,0,4.00081e-07
1.2389e-08,2.77229e-17,6.07172e-09,5.95245e-15,0,4.00081e-07
1.26873e-08,2.82717e-17,6.03271e-09,5.95258e-15,0,4.00081e-07
1.2989e-08,2.88327e-17,5.99399e-09,5.95274e-15,0,4.00081e-07
1.32933e-08,2.94046e-17,5.95561e-09,5.95286e-15,0,4.00081e-07
1.36005e-08,2.99877e-17,5.91754e-09,5.95294e-15,0,4.00081e-07
1.39114e-08,3.05829e-17,5.87972e-09,5.95302e-15,0,4.00081e-07
1.42261e-08,3.11905e-17,5.84215e-09,5.95316e-15,0,4.00081e-07
1.45442e-08,3.18095e-17,5.80485e-09,5.95327e-15,0,4.00081e-07
1.48659e-08,3.24403e-17,5.76784e-09,5.95348e-15,0,4.00081e-07
1.51905e-08,3.30812e-17,5.73116e-09,5.95363e-15,0,4.00081e-07
1.55184e-08,3.37329e-17,5.69477e-09,5.95374e-15,0,4.00081e-07
1.58501e-08,3.43961e-17,5.65862e-09,5.95385e-15,0,4.00081e-07
1.61849e-08,3.50694e-17,5.62279e-09,5.9539e-15,0,4.00081e-07
1.65227e-08,3.57526e-17,5.58728e-09,5.9539e-15,0,4.00081e-07
1.68637e-08,3.64458e-17,5.55208e-09,5.95391e-15,0,4.00081e-07
1.72077e-08,3.71485e-17,5.51726e-09,5.95398e-15,0,4.00081e-07
1.75552e-08,3.78618e-17,5.48272e-09,5.95403e-15,0,4.00081e-07
1.79067e-08,3.85864e-17,5.44842e-09,5.95406e-15,0,4.00081e-07
1.82618e-08,3.93215e-17,5.41444e-09,5.95411e-15,0,4.00081e-07
1.86198e-08,4.00659e-17,5.38081e-09,5.95416e-15,0,4.00081e-07
1.89805e-08,4.08188e-17,5.34755e-09,5.95419e-15,0,4.00081e-07
1.93437e-08,4.15799e-17,5.31468e-09,5.95415e-15,0,4.00081e-07
1.97096e-08,4.23497e-17,5.28218e-09,5.95412e-15,0,4.00081e-07
2.00786e-08,4.31288e-17,5.25003e-09,5.95409e-15,0,4.00081e-07
2.04509e-08,4.39178e-17,5.21819e-09,5.95404e-15,0,4.00081e-07
2.08262e-08,4.47161e-17,5.18672e-09,5.95402e-15,0,4.00081e-07
2.1204e-08,4.55225e-17,5.15564e-09,5.95398e-15,0,4.00081e-07
2.15845e-08,4.63376e-17,5.12493e-09,5.95394e-15,0,4.00081e-07
2.19682e-08,4.71621e-17,5.09457e-09,5.95389e-15,0,4.00081e-07
2.23543e-08,4.79945e-17,5.06462e-09,5.95385e-15,0,4.00081e-07
2.27434e-08,4.8836e-17,5.03504e-09,5.95389e-15,0,4.00081e-07
2.31357e-08,4.96874e-17,5.0058e-09,5.95389e-15,0,4.00081e-07
2.35307e-08,5.05475e-17,4.97692e-09,5.95386e-15,0,4.00081e-07
2.39288e-08,5.1417e-17,4.94838e-09,5.95379e-15,0,4.00081e-07
2.43296e-08,5.22955e-17,4.92021e-09,5.95373e-15,0,4.00081e-07
