%Time,bubbleVolume,bubblepressure,bubblemass,oilmass,watermass
0,1.61686e-17,7.76996e-09,5.85987e-15,0,4.00081e-07
1.2e-12,1.61686e-17,7.76996e-09,5.85987e-15,0,4.00081e-07
2.64e-12,1.61686e-17,7.76996e-09,5.85987e-15,0,4.00081e-07
4.368e-12,1.61686e-17,7.76996e-09,5.85987e-15,0,4.00081e-07
6.4416e-12,1.61686e-17,7.76996e-09,5.85987e-15,0,4.00081e-07
8.92992e-12,1.61686e-17,7.76996e-09,5.85987e-15,0,4.00081e-07
1.19159e-11,1.61686e-17,7.76996e-09,5.85988e-15,0,4.00081e-07
1.54991e-11,1.61686e-17,7.76996e-09,5.85988e-15,0,4.00081e-07
1.97989e-11,1.61686e-17,7.76996e-09,5.85988e-15,0,4.00081e-07
2.49587e-11,1.61686e-17,7.76996e-09,5.85989e-15,0,4.00081e-07
3.11504e-11,1.61687e-17,7.76996e-09,5.85989e-15,0,4.00081e-07
3.85805e-11,1.61687e-17,7.76997e-09,5.85991e-15,0,4.00081e-07
4.74965e-11,1.61688e-17,7.76997e-09,5.85992e-15,0,4.00081e-07
5.81958e-11,1.61689e-17,7.76997e-09,5.85995e-15,0,4.00081e-07
7.1035e-11,1.6169e-17,7.76998e-09,5.85999e-15,0,4.00081e-07
8.6442e-11,1.61692e-17,7.76998e-09,5.86004e-15,0,4.00081e-07
1.0493e-10,1.61696e-17,7.76999e-09,5.86012e-15,0,4.00081e-07
1.27117e-10,1.617e-17,7.77e-09,5.86023e-15,0,4.00081e-07
1.5374e-10,1.61707e-17,7.77001e-09,5.86039e-15,0,4.00081e-07
1.85688e-10,1.61717e-17,7.77003e-09,5.86063e-15,0,4.00081e-07
2.24026e-10,1.61731e-17,7.77005e-09,5.86097e-15,0,4.00081e-07
2.70031e-10,1.61751e-17,7.76831e-09,5.86012e-15,0,4.00081e-07
3.25237e-10,1.61767e-17,7.7669e-09,5.85992e-15,0,4.00081e-07
3.91485e-10,1.61789e-17,7.76502e-09,5.85976e-15,0,4.00081e-07
4.70983e-10,1.61822e-17,7.76239e-09,5.85961e-15,0,4.00081e-07
5.66376e-10,1.61869e-17,7.75866e-09,5.85944e-15,0,4.00081e-07
6.80846e-10,1.61937e-17,7.75335e-09,5.85922e-15,0,4.00081e-07
8.18209e-10,1.62035e-17,7.74577e-09,5.85893e-15,0,4.00081e-07
9.83036e-10,1.62179e-17,7.735e-09,5.85852e-15,0,4.00081e-07
1.18082e-09,1.62388e-17,7.71975e-09,5.85796e-15,0,4.00081e-07
1.41818e-09,1.62694e-17,7.69829e-09,5.85718e-15,0,4.00081e-07
1.703e-09,1.63143e-17,7.67137e-09,5.8594e-15,0,4.00081e-07
2.04084e-09,1.63732e-17,7.63268e-09,5.85939e-15,0,4.00081e-07
2.42496e-09,1.64563e-17,7.58371e-09,5.86018e-15,0,4.00081e-07
2.83347e-09,1.65654e-17,7.52702e-09,5.8622e-15,0,4.00081e-07
3.20075e-09,1.66841e-17,7.47296e-09,5.86548e-15,0,4.00081e-07
3.53911e-09,1.68119e-17,7.41984e-09,5.86827e-15,0,4.00081e-07
3.85645e-09,1.69488e-17,7.36714e-09,5.87008e-15,0,4.00081e-07
4.15758e-09,1.70948e-17,7.31495e-09,5.87104e-15,0,4.00081e-07
4.44582e-09,1.72499e-17,7.26332e-09,5.87122e-15,0,4.00081e-07
4.72359e-09,1.74142e-17,7.21251e-09,5.87091e-15,0,4.00081e-07
4.99266e-09,1.75876e-17,7.1626e-09,5.87024e-15,0,4.00081e-07
5.25444e-09,1.77702e-17,7.11367e-09,5.86937e-15,0,4.00081e-07
5.50989e-09,1.79619e-17,7.06591e-09,5.86854e-15,0,4.00081e-07
5.75995e-09,1.81626e-17,7.01914e-09,5.8676e-15,0,4.00081e-07
6.00532e-09,1.83723e-17,6.9735e-09,5.86679e-15,0,4.00081e-07
6.24652e-09,1.85908e-17,6.92891e-09,5.86604e-15,0,4.00081e-07
6.48409e-09,1.8818e-17,6.88536e-09,5.86543e-15,0,4.00081e-07
6.71841e-09,1.90537e-17,6.84272e-09,5.86479e-15,0,4.00081e-07
6.94989e-09,1.92978e-17,6.80101e-09,5.86425e-15,0,4.00081e-07
7.17887e-09,1.955e-17,6.76016e-09,5.86376e-15,0,4.00081e-07
7.40569e-09,1.98102e-17,6.72014e-09,5.86335e-15,0,4.00081e-07
7.63077e-09,2.00785e-17,6.68089e-09,5.86301e-15,0,4.00081e-07
7.85448e-09,2.03547e-17,6.6423e-09,5.86266e-15,0,4.00081e-07
8.07718e-09,2.06391e-17,6.60432e-09,5.8623e-15,0,4.00081e-07
8.29909e-09,2.09313e-17,6.56696e-09,5.86202e-15,0,4.00081e-07
8.52006e-09,2.12308e-17,6.53024e-09,5.86178e-15,0,4.00081e-07
8.74048e-09,2.15379e-17,6.49407e-09,5.86157e-15,0,4.00081e-07
8.96062e-09,2.18524e-17,6.45843e-09,5.86137e-15,0,4.00081e-07
9.1808e-09,2.21744e-17,6.42324e-09,5.86117e-15,0,4.00081e-07
9.40132e-09,2.25043e-17,6.38848e-09,5.86099e-15,0,4.00081e-07
9.62249e-09,2.28421e-17,6.3541e-09,5.86086e-15,0,4.00081e-07
9.8446e-09,2.31879e-17,6.32006e-09,5.86076e-15,0,4.00081e-07
1.00674e-08,2.35413e-17,6.28639e-09,5.86069e-15,0,4.00081e-07
1.0291e-08,2.39022e-17,6.25307e-09,5.86065e-15,0,4.00081e-07
1.05156e-08,2.42706e-17,6.22007e-09,5.86061e-15,0,4.00081e-07
1.07416e-08,2.46469e-17,6.18734e-09,5.8606e-15,0,4.00081e-07
1.09686e-08,2.50303e-17,6.15493e-09,5.86059e-15,0,4.00081e-07
1.11968e-08,2.54211e-17,6.12281e-09,5.8606e-15,0,4.00081e-07
1.14265e-08,2.58197e-17,6.09092e-09,5.86062e-15,0,4.00081e-07
1.16581e-08,2.62262e-17,6.05926e-09,5.86067e-15,0,4.00081e-07
1.18912e-08,2.66401e-17,6.02784e-09,5.86072e-15,0,4.00081e-07
1.21257e-08,2.70608e-17,5.99667e-09,5.86076e-15,0,4.00081e-07
1.23619e-08,2.74889e-17,5.96573e-09,5.86078e-15,0,4.00081e-07
1.26001e-08,2.79248e-17,5.93496e-09,5.86081e-15,0,4.00081e-07
1.28407e-08,2.8369e-17,5.90434e-09,5.86085e-15,0,4.00081e-07
1.30828e-08,2.88199e-17,5.87397e-09,5.86092e-15,0,4.00081e-07
1.33265e-08,2.92774e-17,5.84385e-09,5.86102e-15,0,4.00081e-07
1.35722e-08,2.9742e-17,5.81393e-09,5.86113e-15,0,4.00081e-07
1.38202e-08,3.02143e-17,5.78415e-09,5.86119e-15,0,4.00081e-07
1.40708e-08,3.06948e-17,5.75449e-09,5.86125e-15,0,4.00081e-07
1.4323e-08,3.11817e-17,5.72505e-09,5.86128e-15,0,4.00081e-07
1.4577e-08,3.16747e-17,5.69584e-09,5.8613e-15,0,4.00081e-07
1.48327e-08,3.21741e-17,5.66686e-09,5.86138e-15,0,4.00081e-07
1.50906e-08,3.26805e-17,5.63806e-09,5.86144e-15,0,4.00081e-07
1.5351e-08,3.31943e-17,5.6094e-09,5.86147e-15,0,4.00081e-07
1.56141e-08,3.37161e-17,5.58085e-09,5.8615e-15,0,4.00081e-07
1.58785e-08,3.42428e-17,5.55259e-09,5.86158e-15,0,4.00081e-07
1.61445e-08,3.47751e-17,5.52458e-09,5.86164e-15,0,4.00081e-07
1.64122e-08,3.53132e-17,5.49678e-09,5.86167e-15,0,4.00081e-07
1.6682e-08,3.58578e-17,5.46917e-09,5.86172e-15,0,4.00081e-07
1.69541e-08,3.6409e-17,5.44173e-09,5.86173e-15,0,4.00081e-07
1.72287e-08,3.69675e-17,5.41445e-09,5.86175e-15,0,4.00081e-07
1.75056e-08,3.75326e-17,5.38734e-09,5.86176e-15,0,4.00081e-07
1.77836e-08,3.81022e-17,5.36051e-09,5.86175e-15,0,4.00081e-07
1.8063e-08,3.86765e-17,5.33393e-09,5.86173e-15,0,4.00081e-07
1.83441e-08,3.92562e-17,5.3076e-09,5.86171e-15,0,4.00081e-07
1.86272e-08,3.98417e-17,5.28149e-09,5.86173e-15,0,4.00081e-07
1.89124e-08,4.04335e-17,5.25558e-09,5.8618e-15,0,4.00081e-07
1.91999e-08,4.10321e-17,5.22984e-09,5.86183e-15,0,4.00081e-07
1.949e-08,4.16377e-17,5.20426e-09,5.86182e-15,0,4.00081e-07
1.9781e-08,4.22469e-17,5.17898e-09,5.8618e-15,0,4.00081e-07
2.0073e-08,4.28601e-17,5.15399e-09,5.86177e-15,0,4.00081e-07
2.03663e-08,4.34778e-17,5.12926e-09,5.86174e-15,0,4.00081e-07
2.06611e-08,4.41004e-17,5.10479e-09,5.86172e-15,0,4.00081e-07
2.09576e-08,4.47283e-17,5.08054e-09,5.8617e-15,0,4.00081e-07
2.12561e-08,4.53623e-17,5.0565e-09,5.86168e-15,0,4.00081e-07
2.15569e-08,4.60027e-17,5.03266e-09,5.86166e-15,0,4.00081e-07
2.18601e-08,4.66499e-17,5.00899e-09,5.86166e-15,0,4.00081e-07
2.21651e-08,4.73028e-17,4.98556e-09,5.86166e-15,0,4.00081e-07
2.2471e-08,4.79591e-17,4.96242e-09,5.86164e-15,0,4.00081e-07
2.27779e-08,4.86194e-17,4.93957e-09,5.86163e-15,0,4.00081e-07
2.30862e-08,4.92843e-17,4.91697e-09,5.86161e-15,0,4.00081e-07
2.3396e-08,4.99543e-17,4.89461e-09,5.8616e-15,0,4.00081e-07
2.37077e-08,5.06301e-17,4.87247e-09,5.86159e-15,0,4.00081e-07
2.40214e-08,5.1312e-17,4.85053e-09,5.86157e-15,0,4.00081e-07
2.43373e-08,5.20004e-17,4.82879e-09,5.86154e-15,0,4.00081e-07
2.46556e-08,5.26959e-17,4.80723e-09,5.86151e-15,0,4.00081e-07
2.4975e-08,5.33954e-17,4.78593e-09,5.86147e-15,0,4.00081e-07
2.5295e-08,5.40981e-17,4.76493e-09,5.86144e-15,0,4.00081e-07
2.56158e-08,5.48044e-17,4.74421e-09,5.86143e-15,0,4.00081e-07
2.59378e-08,5.5515e-17,4.72374e-09,5.86141e-15,0,4.00081e-07
2.62612e-08,5.62304e-17,4.7035e-09,5.86139e-15,0,4.00081e-07
2.65863e-08,5.69515e-17,4.68347e-09,5.86138e-15,0,4.00081e-07
2.69133e-08,5.76785e-17,4.66365e-09,5.86138e-15,0,4.00081e-07
2.72423e-08,5.84117e-17,4.64401e-09,5.86136e-15,0,4.00081e-07
2.75735e-08,5.91518e-17,4.62455e-09,5.86133e-15,0,4.00081e-07
2.79072e-08,5.98995e-17,4.60524e-09,5.8613e-15,0,4.00081e-07
2.82423e-08,6.06521e-17,4.58614e-09,5.86127e-15,0,4.00081e-07
2.85782e-08,6.14085e-17,4.56729e-09,5.86124e-15,0,4.00081e-07
2.89153e-08,6.21694e-17,4.54866e-09,5.8612e-15,0,4.00081e-07
2.92536e-08,6.29351e-17,4.53024e-09,5.86118e-15,0,4.00081e-07
2.95935e-08,6.37062e-17,4.51202e-09,5.86117e-15,0,4.00081e-07
2.99352e-08,6.44834e-17,4.49397e-09,5.86116e-15,0,4.00081e-07
3.02788e-08,6.52669e-17,4.47608e-09,5.86114e-15,0,4.00081e-07
3.06244e-08,6.60567e-17,4.45835e-09,5.86112e-15,0,4.00081e-07
3.09724e-08,6.6854e-17,4.44075e-09,5.86112e-15,0,4.00081e-07
3.13211e-08,6.76549e-17,4.42337e-09,5.8611e-15,0,4.00081e-07
3.16703e-08,6.8459e-17,4.40621e-09,5.86108e-15,0,4.00081e-07
3.20201e-08,6.92666e-17,4.38924e-09,5.86105e-15,0,4.00081e-07
3.23709e-08,7.00785e-17,4.37246e-09,5.86101e-15,0,4.00081e-07
3.27229e-08,7.08952e-17,4.35585e-09,5.86098e-15,0,4.00081e-07
3.30763e-08,7.17172e-17,4.33938e-09,5.86095e-15,0,4.00081e-07
3.34314e-08,7.25452e-17,4.32306e-09,5.86093e-15,0,4.00081e-07
3.37882e-08,7.33792e-17,4.30686e-09,5.86091e-15,0,4.00081e-07
3.41469e-08,7.42198e-17,4.29078e-09,5.8609e-15,0,4.00081e-07
3.45077e-08,7.50674e-17,4.27481e-09,5.86088e-15,0,4.00081e-07
3.48706e-08,7.59223e-17,4.25895e-09,5.86087e-15,0,4.00081e-07
3.52353e-08,7.67832e-17,4.2432e-09,5.86086e-15,0,4.00081e-07
3.56007e-08,7.76481e-17,4.22761e-09,5.86086e-15,0,4.00081e-07
3.59673e-08,7.85179e-17,4.21216e-09,5.86085e-15,0,4.00081e-07
3.63349e-08,7.93925e-17,4.19685e-09,5.86082e-15,0,4.00081e-07
3.6704e-08,8.02726e-17,4.18165e-09,5.8608e-15,0,4.00081e-07
3.70746e-08,8.11587e-17,4.16657e-09,5.86077e-15,0,4.00081e-07
3.74469e-08,8.20507e-17,4.15159e-09,5.86074e-15,0,4.00081e-07
3.78208e-08,8.29492e-17,4.13672e-09,5.86072e-15,0,4.00081e-07
3.81967e-08,8.38545e-17,4.12193e-09,5.86071e-15,0,4.00081e-07
3.85733e-08,8.47638e-17,4.10729e-09,5.86069e-15,0,4.00081e-07
3.89503e-08,8.56765e-17,4.09279e-09,5.86067e-15,0,4.00081e-07
3.93278e-08,8.65925e-17,4.07844e-09,5.86065e-15,0,4.00081e-07
3.97061e-08,8.7513e-17,4.06421e-09,5.86064e-15,0,4.00081e-07
4.00855e-08,8.84383e-17,4.05009e-09,5.86063e-15,0,4.00081e-07
4.04662e-08,8.93689e-17,4.03609e-09,5.86063e-15,0,4.00081e-07
4.0848e-08,9.03047e-17,4.02219e-09,5.86062e-15,0,4.00081e-07
4.12312e-08,9.12462e-17,4.00839e-09,5.86059e-15,0,4.00081e-07
4.16158e-08,9.21935e-17,3.99469e-09,5.86057e-15,0,4.00081e-07
4.20019e-08,9.31469e-17,3.98109e-09,5.86055e-15,0,4.00081e-07
4.23898e-08,9.41069e-17,3.96757e-09,5.86054e-15,0,4.00081e-07
