%Time,bubbleVolume,bubblepressure,bubblemass,oilmass,watermass
0,1.59255e-17,7.60502e-09,5.74258e-15,0,4.00081e-07
1.2e-12,1.59255e-17,7.60502e-09,5.74258e-15,0,4.00081e-07
2.64e-12,1.59255e-17,7.60502e-09,5.74258e-15,0,4.00081e-07
4.368e-12,1.59255e-17,7.60502e-09,5.74258e-15,0,4.00081e-07
6.4416e-12,1.59255e-17,7.60502e-09,5.74258e-15,0,4.00081e-07
8.92992e-12,1.59255e-17,7.60502e-09,5.74258e-15,0,4.00081e-07
1.19159e-11,1.59255e-17,7.60502e-09,5.74258e-15,0,4.00081e-07
1.54991e-11,1.59255e-17,7.60502e-09,5.74258e-15,0,4.00081e-07
1.97989e-11,1.59255e-17,7.60503e-09,5.74259e-15,0,4.00081e-07
2.49587e-11,1.59255e-17,7.60503e-09,5.74259e-15,0,4.00081e-07
3.11504e-11,1.59256e-17,7.60503e-09,5.7426e-15,0,4.00081e-07
3.85805e-11,1.59256e-17,7.60503e-09,5.74261e-15,0,4.00081e-07
4.74965e-11,1.59257e-17,7.60503e-09,5.74263e-15,0,4.00081e-07
5.81958e-11,1.59258e-17,7.60503e-09,5.74265e-15,0,4.00081e-07
7.1035e-11,1.59259e-17,7.60504e-09,5.74269e-15,0,4.00081e-07
8.6442e-11,1.59262e-17,7.60504e-09,5.74274e-15,0,4.00081e-07
1.0493e-10,1.59265e-17,7.60505e-09,5.74282e-15,0,4.00081e-07
1.27117e-10,1.59269e-17,7.60506e-09,5.74293e-15,0,4.00081e-07
1.5374e-10,1.59276e-17,7.60507e-09,5.74309e-15,0,4.00081e-07
1.85688e-10,1.59285e-17,7.60509e-09,5.74332e-15,0,4.00081e-07
2.24026e-10,1.59299e-17,7.60512e-09,5.74366e-15,0,4.00081e-07
2.70031e-10,1.5932e-17,7.60339e-09,5.74281e-15,0,4.00081e-07
3.25237e-10,1.59335e-17,7.60199e-09,5.7426e-15,0,4.00081e-07
3.91485e-10,1.59357e-17,7.60012e-09,5.74243e-15,0,4.00081e-07
4.70983e-10,1.59389e-17,7.59752e-09,5.74227e-15,0,4.00081e-07
5.66376e-10,1.59436e-17,7.59382e-09,5.74208e-15,0,4.00081e-07
6.80846e-10,1.59503e-17,7.58856e-09,5.74183e-15,0,4.00081e-07
8.18209e-10,1.596e-17,7.58105e-09,5.74149e-15,0,4.00081e-07
9.83036e-10,1.59742e-17,7.57038e-09,5.74103e-15,0,4.00081e-07
1.18082e-09,1.59949e-17,7.55527e-09,5.74039e-15,0,4.00081e-07
1.41818e-09,1.60251e-17,7.53598e-09,5.74164e-15,0,4.00081e-07
1.703e-09,1.60649e-17,7.50767e-09,5.74126e-15,0,4.00081e-07
2.04477e-09,1.61239e-17,7.46891e-09,5.74102e-15,0,4.00081e-07
