%Time,bubbleVolume,bubblepressure,bubblemass,oilmass,watermass
0,1.61687e-17,7.76995e-09,5.85986e-15,0,4.00081e-07
1.2e-12,1.61687e-17,4.73834e-09,5.85986e-15,0,4.00081e-07
2.64e-12,1.61687e-17,3.17944e-09,4.12503e-15,0,4.00081e-07
4.368e-12,1.61687e-17,2.32719e-09,3.09445e-15,0,4.00081e-07
6.4416e-12,1.61687e-17,1.83233e-09,2.46201e-15,0,4.00081e-07
8.92992e-12,1.61687e-17,1.52887e-09,2.06055e-15,0,4.00081e-07
1.19159e-11,1.61687e-17,1.33396e-09,1.79729e-15,0,4.00081e-07
1.54991e-11,1.61687e-17,1.20396e-09,1.61956e-15,0,4.00081e-07
1.97989e-11,1.61687e-17,1.11466e-09,1.49659e-15,0,4.00081e-07
2.49587e-11,1.61687e-17,1.05188e-09,1.40978e-15,0,4.00081e-07
3.11504e-11,1.61687e-17,1.00697e-09,1.34753e-15,0,4.00081e-07
3.85805e-11,1.61687e-17,9.7441e-10,1.30232e-15,0,4.00081e-07
4.74965e-11,1.61687e-17,9.50562e-10,1.26918e-15,0,4.00081e-07
5.81958e-11,1.61687e-17,9.3296e-10,1.24471e-15,0,4.00081e-07
7.1035e-11,1.61687e-17,9.19893e-10,1.22653e-15,0,4.00081e-07
8.6442e-11,1.61687e-17,9.10149e-10,1.21297e-15,0,4.00081e-07
1.0493e-10,1.61688e-17,9.02859e-10,1.20283e-15,0,4.00081e-07
1.27117e-10,1.61688e-17,8.97392e-10,1.19522e-15,0,4.00081e-07
1.5374e-10,1.61688e-17,8.93283e-10,1.1895e-15,0,4.00081e-07
1.85688e-10,1.61689e-17,8.90191e-10,1.1852e-15,0,4.00081e-07
2.24026e-10,1.61689e-17,8.87795e-10,1.1819e-15,0,4.00081e-07
2.70031e-10,1.61691e-17,8.86002e-10,1.17945e-15,0,4.00081e-07
3.25237e-10,1.61692e-17,8.84619e-10,1.17759e-15,0,4.00081e-07
3.91485e-10,1.61695e-17,8.83533e-10,1.17617e-15,0,4.00081e-07
4.70983e-10,1.61699e-17,8.82653e-10,1.17509e-15,0,4.00081e-07
5.66376e-10,1.61704e-17,8.81902e-10,1.17424e-15,0,4.00081e-07
6.80846e-10,1.61711e-17,8.81211e-10,1.17356e-15,0,4.00081e-07
8.18209e-10,1.61722e-17,8.80513e-10,1.173e-15,0,4.00081e-07
9.83036e-10,1.61737e-17,8.79736e-10,1.1725e-15,0,4.00081e-07
1.18082e-09,1.6176e-17,8.78798e-10,1.17202e-15,0,4.00081e-07
1.41818e-09,1.61794e-17,8.77691e-10,1.17164e-15,0,4.00081e-07
1.703e-09,1.61833e-17,8.76176e-10,1.17113e-15,0,4.00081e-07
2.04477e-09,1.61893e-17,8.74165e-10,1.17054e-15,0,4.00081e-07
2.45495e-09,1.61988e-17,8.71505e-10,1.16984e-15,0,4.00081e-07
2.94707e-09,1.62143e-17,8.68033e-10,1.16905e-15,0,4.00081e-07
3.53775e-09,1.624e-17,8.63598e-10,1.16818e-15,0,4.00081e-07
4.24647e-09,1.62832e-17,8.58095e-10,1.16733e-15,0,4.00081e-07
