%Time,bubbleVolume,bubblepressure,bubblemass,oilmass,watermass
0,1.60892e-17,7.71906e-09,5.82305e-15,0,4.00081e-07
1.2e-12,1.60892e-17,7.71906e-09,5.82305e-15,0,4.00081e-07
2.64e-12,1.60892e-17,7.71906e-09,5.82305e-15,0,4.00081e-07
4.368e-12,1.60892e-17,7.71906e-09,5.82305e-15,0,4.00081e-07
6.4416e-12,1.60892e-17,7.71906e-09,5.82305e-15,0,4.00081e-07
8.92992e-12,1.60892e-17,7.71906e-09,5.82305e-15,0,4.00081e-07
1.19159e-11,1.60892e-17,7.71906e-09,5.82305e-15,0,4.00081e-07
1.54991e-11,1.60892e-17,7.71906e-09,5.82306e-15,0,4.00081e-07
1.97989e-11,1.60892e-17,7.71906e-09,5.82306e-15,0,4.00081e-07
2.49587e-11,1.60893e-17,7.71906e-09,5.82307e-15,0,4.00081e-07
3.11504e-11,1.60893e-17,7.71906e-09,5.82307e-15,0,4.00081e-07
3.85805e-11,1.60893e-17,7.71906e-09,5.82308e-15,0,4.00081e-07
4.74965e-11,1.60894e-17,7.71907e-09,5.8231e-15,0,4.00081e-07
5.81958e-11,1.60895e-17,7.71907e-09,5.82313e-15,0,4.00081e-07
7.1035e-11,1.60896e-17,7.71907e-09,5.82316e-15,0,4.00081e-07
8.6442e-11,1.60899e-17,7.71908e-09,5.82322e-15,0,4.00081e-07
1.0493e-10,1.60902e-17,7.71908e-09,5.82329e-15,0,4.00081e-07
1.27117e-10,1.60906e-17,7.71909e-09,5.82341e-15,0,4.00081e-07
1.5374e-10,1.60913e-17,7.71911e-09,5.82357e-15,0,4.00081e-07
1.85688e-10,1.60923e-17,7.71912e-09,5.8238e-15,0,4.00081e-07
2.24026e-10,1.60937e-17,7.71915e-09,5.82414e-15,0,4.00081e-07
2.70031e-10,1.60957e-17,7.71918e-09,5.82463e-15,0,4.00081e-07
3.25237e-10,1.60987e-17,7.71666e-09,5.82339e-15,0,4.00081e-07
3.91485e-10,1.61009e-17,7.71463e-09,5.82309e-15,0,4.00081e-07
4.70983e-10,1.61041e-17,7.71191e-09,5.82285e-15,0,4.00081e-07
5.66376e-10,1.61088e-17,7.70812e-09,5.82261e-15,0,4.00081e-07
6.80846e-10,1.61156e-17,7.70277e-09,5.82234e-15,0,4.00081e-07
8.18209e-10,1.61254e-17,7.69517e-09,5.82199e-15,0,4.00081e-07
9.83036e-10,1.61397e-17,7.68437e-09,5.82151e-15,0,4.00081e-07
1.18082e-09,1.61605e-17,7.66909e-09,5.82086e-15,0,4.00081e-07
1.41818e-09,1.61909e-17,7.6476e-09,5.81997e-15,0,4.00081e-07
1.703e-09,1.62356e-17,7.62059e-09,5.82197e-15,0,4.00081e-07
2.04477e-09,1.6295e-17,7.5813e-09,5.82165e-15,0,4.00081e-07
2.44475e-09,1.63814e-17,7.52986e-09,5.82187e-15,0,4.00081e-07
2.89593e-09,1.65027e-17,7.46627e-09,5.82306e-15,0,4.00081e-07
3.35019e-09,1.66538e-17,7.39805e-09,5.82592e-15,0,4.00081e-07
3.76305e-09,1.68192e-17,7.33259e-09,5.82929e-15,0,4.00081e-07
4.14755e-09,1.6999e-17,7.26834e-09,5.83177e-15,0,4.00081e-07
4.511e-09,1.71932e-17,7.20484e-09,5.83291e-15,0,4.00081e-07
4.85823e-09,1.74018e-17,7.1425e-09,5.83321e-15,0,4.00081e-07
5.19262e-09,1.76249e-17,7.08129e-09,5.83269e-15,0,4.00081e-07
5.51655e-09,1.78623e-17,7.02156e-09,5.83185e-15,0,4.00081e-07
5.83186e-09,1.8114e-17,6.96348e-09,5.83096e-15,0,4.00081e-07
6.13994e-09,1.83799e-17,6.90693e-09,5.83001e-15,0,4.00081e-07
6.44184e-09,1.86596e-17,6.8519e-09,5.82905e-15,0,4.00081e-07
6.73842e-09,1.89527e-17,6.79846e-09,5.82828e-15,0,4.00081e-07
7.03056e-09,1.92592e-17,6.74643e-09,5.82761e-15,0,4.00081e-07
7.31905e-09,1.95787e-17,6.69575e-09,5.82711e-15,0,4.00081e-07
7.60446e-09,1.99109e-17,6.64623e-09,5.82658e-15,0,4.00081e-07
7.88744e-09,2.02557e-17,6.59779e-09,5.82607e-15,0,4.00081e-07
8.16865e-09,2.0613e-17,6.55042e-09,5.82569e-15,0,4.00081e-07
8.44867e-09,2.09827e-17,6.50397e-09,5.82536e-15,0,4.00081e-07
8.72759e-09,2.13642e-17,6.45843e-09,5.82507e-15,0,4.00081e-07
9.00596e-09,2.17576e-17,6.41374e-09,5.82485e-15,0,4.00081e-07
9.28386e-09,2.21621e-17,6.36984e-09,5.82461e-15,0,4.00081e-07
9.56184e-09,2.2578e-17,6.32665e-09,5.82439e-15,0,4.00081e-07
9.84044e-09,2.30056e-17,6.28413e-09,5.82424e-15,0,4.00081e-07
1.01202e-08,2.34451e-17,6.24217e-09,5.82417e-15,0,4.00081e-07
1.04013e-08,2.38961e-17,6.20076e-09,5.82412e-15,0,4.00081e-07
1.06837e-08,2.43586e-17,6.15988e-09,5.82412e-15,0,4.00081e-07
1.09681e-08,2.48328e-17,6.11945e-09,5.82415e-15,0,4.00081e-07
1.12548e-08,2.53194e-17,6.0794e-09,5.82419e-15,0,4.00081e-07
1.15442e-08,2.58182e-17,6.0397e-09,5.82426e-15,0,4.00081e-07
1.18359e-08,2.63286e-17,6.0004e-09,5.82435e-15,0,4.00081e-07
1.21302e-08,2.68506e-17,5.96147e-09,5.82447e-15,0,4.00081e-07
