%Time,bubbleVolume,bubblepressure,bubblemass,oilmass,watermass
0,1.63502e-17,7.90064e-09,5.95117e-15,0,4.00081e-07
1.2e-12,1.63502e-17,7.90064e-09,5.95117e-15,0,4.00081e-07
2.64e-12,1.63502e-17,7.90064e-09,5.95117e-15,0,4.00081e-07
4.368e-12,1.63502e-17,7.90064e-09,5.95117e-15,0,4.00081e-07
6.4416e-12,1.63502e-17,7.90064e-09,5.95117e-15,0,4.00081e-07
8.92992e-12,1.63502e-17,7.90064e-09,5.95118e-15,0,4.00081e-07
1.19159e-11,1.63503e-17,7.90064e-09,5.95118e-15,0,4.00081e-07
1.54991e-11,1.63503e-17,7.90064e-09,5.95118e-15,0,4.00081e-07
1.97989e-11,1.63503e-17,7.90064e-09,5.95118e-15,0,4.00081e-07
2.49587e-11,1.63503e-17,7.90064e-09,5.95119e-15,0,4.00081e-07
3.11504e-11,1.63503e-17,7.90064e-09,5.9512e-15,0,4.00081e-07
3.85805e-11,1.63504e-17,7.90064e-09,5.95121e-15,0,4.00081e-07
4.74965e-11,1.63504e-17,7.90065e-09,5.95123e-15,0,4.00081e-07
5.81958e-11,1.63505e-17,7.90065e-09,5.95125e-15,0,4.00081e-07
7.1035e-11,1.63507e-17,7.90065e-09,5.95129e-15,0,4.00081e-07
8.6442e-11,1.63509e-17,7.90066e-09,5.95134e-15,0,4.00081e-07
1.0493e-10,1.63512e-17,7.90066e-09,5.95142e-15,0,4.00081e-07
1.27117e-10,1.63517e-17,7.90067e-09,5.95153e-15,0,4.00081e-07
1.5374e-10,1.63524e-17,7.90068e-09,5.9517e-15,0,4.00081e-07
1.85688e-10,1.63534e-17,7.9007e-09,5.95194e-15,0,4.00081e-07
2.24026e-10,1.63548e-17,7.90072e-09,5.95228e-15,0,4.00081e-07
2.70031e-10,1.63569e-17,7.90075e-09,5.95278e-15,0,4.00081e-07
3.25237e-10,1.63599e-17,7.89819e-09,5.95152e-15,0,4.00081e-07
