%Time,bubbleVolume,bubblepressure,bubblemass,oilmass,watermass
0,1.61686e-17,7.76997e-09,5.85988e-15,0,4.00081e-07
1.2e-12,1.61686e-17,7.76997e-09,5.85988e-15,0,4.00081e-07
2.64e-12,1.61686e-17,7.76997e-09,5.85988e-15,0,4.00081e-07
4.368e-12,1.61686e-17,7.76997e-09,5.85988e-15,0,4.00081e-07
6.4416e-12,1.61686e-17,7.76997e-09,5.85988e-15,0,4.00081e-07
8.92992e-12,1.61686e-17,7.76997e-09,5.85988e-15,0,4.00081e-07
1.19159e-11,1.61686e-17,7.76997e-09,5.85988e-15,0,4.00081e-07
1.54991e-11,1.61686e-17,7.76997e-09,5.85988e-15,0,4.00081e-07
1.97989e-11,1.61686e-17,7.76997e-09,5.85989e-15,0,4.00081e-07
2.49587e-11,1.61686e-17,7.76997e-09,5.85989e-15,0,4.00081e-07
3.11504e-11,1.61687e-17,7.76997e-09,5.8599e-15,0,4.00081e-07
3.85805e-11,1.61687e-17,7.76997e-09,5.85991e-15,0,4.00081e-07
4.74965e-11,1.61688e-17,7.76997e-09,5.85993e-15,0,4.00081e-07
5.81958e-11,1.61689e-17,7.76998e-09,5.85995e-15,0,4.00081e-07
7.1035e-11,1.6169e-17,7.76998e-09,5.85999e-15,0,4.00081e-07
8.6442e-11,1.61692e-17,7.76999e-09,5.86004e-15,0,4.00081e-07
1.0493e-10,1.61696e-17,7.76999e-09,5.86012e-15,0,4.00081e-07
1.27117e-10,1.617e-17,7.77e-09,5.86024e-15,0,4.00081e-07
1.5374e-10,1.61707e-17,7.77002e-09,5.8604e-15,0,4.00081e-07
1.85688e-10,1.61717e-17,7.77003e-09,5.86064e-15,0,4.00081e-07
2.24026e-10,1.61731e-17,7.77006e-09,5.86098e-15,0,4.00081e-07
2.70031e-10,1.61751e-17,7.76831e-09,5.86013e-15,0,4.00081e-07
3.25237e-10,1.61767e-17,7.76691e-09,5.85992e-15,0,4.00081e-07
3.91485e-10,1.61789e-17,7.76502e-09,5.85976e-15,0,4.00081e-07
4.70983e-10,1.61822e-17,7.76239e-09,5.85961e-15,0,4.00081e-07
5.66376e-10,1.61869e-17,7.75867e-09,5.85944e-15,0,4.00081e-07
6.80846e-10,1.61937e-17,7.75335e-09,5.85922e-15,0,4.00081e-07
8.18209e-10,1.62035e-17,7.74578e-09,5.85893e-15,0,4.00081e-07
9.83036e-10,1.62179e-17,7.73501e-09,5.85853e-15,0,4.00081e-07
1.18082e-09,1.62388e-17,7.71976e-09,5.85796e-15,0,4.00081e-07
