%Time,bubbleVolume,bubblepressure,bubblemass,oilmass,watermass
0,1.6169e-17,7.77e-09,5.85991e-15,1.0004e-07,2.9606e-07
1.2e-12,1.6169e-17,7.77e-09,5.85991e-15,1.0004e-07,2.9606e-07
2.64e-12,1.6169e-17,7.77e-09,5.85991e-15,1.0004e-07,2.9606e-07
4.368e-12,1.6169e-17,7.77e-09,5.85991e-15,1.0004e-07,2.9606e-07
6.4416e-12,1.6169e-17,7.77e-09,5.85991e-15,1.0004e-07,2.9606e-07
8.92992e-12,1.6169e-17,7.77e-09,5.85991e-15,1.0004e-07,2.9606e-07
1.19159e-11,1.6169e-17,7.77e-09,5.85991e-15,1.0004e-07,2.9606e-07
1.54991e-11,1.61691e-17,7.77e-09,5.85991e-15,1.0004e-07,2.9606e-07
1.97989e-11,1.61691e-17,7.77e-09,5.85992e-15,1.0004e-07,2.9606e-07
2.49587e-11,1.61691e-17,7.77001e-09,5.85992e-15,1.0004e-07,2.9606e-07
3.11504e-11,1.61691e-17,7.77001e-09,5.85993e-15,1.0004e-07,2.9606e-07
3.85805e-11,1.61692e-17,7.77001e-09,5.85994e-15,1.0004e-07,2.9606e-07
4.74965e-11,1.61692e-17,7.77001e-09,5.85996e-15,1.0004e-07,2.9606e-07
5.81958e-11,1.61693e-17,7.77001e-09,5.85998e-15,1.0004e-07,2.9606e-07
7.1035e-11,1.61695e-17,7.77002e-09,5.86002e-15,1.0004e-07,2.9606e-07
8.6442e-11,1.61697e-17,7.77002e-09,5.86007e-15,1.0004e-07,2.9606e-07
1.0493e-10,1.617e-17,7.77003e-09,5.86015e-15,1.0004e-07,2.9606e-07
1.27117e-10,1.61705e-17,7.77004e-09,5.86027e-15,1.0004e-07,2.9606e-07
1.5374e-10,1.61712e-17,7.77005e-09,5.86043e-15,1.0004e-07,2.9606e-07
1.85688e-10,1.61721e-17,7.77007e-09,5.86067e-15,1.0004e-07,2.9606e-07
2.24026e-10,1.61735e-17,7.7701e-09,5.86101e-15,1.0004e-07,2.9606e-07
2.70031e-10,1.61756e-17,7.77013e-09,5.8615e-15,1.0004e-07,2.9606e-07
3.25237e-10,1.61786e-17,7.76761e-09,5.86027e-15,1.0004e-07,2.9606e-07
3.91485e-10,1.61808e-17,7.76558e-09,5.85998e-15,1.0004e-07,2.9606e-07
4.70983e-10,1.6184e-17,7.76286e-09,5.85975e-15,1.0004e-07,2.9606e-07
5.66376e-10,1.61887e-17,7.75908e-09,5.85953e-15,1.0004e-07,2.9606e-07
6.80846e-10,1.61955e-17,7.75374e-09,5.85929e-15,1.0004e-07,2.9606e-07
8.18209e-10,1.62054e-17,7.74614e-09,5.85898e-15,1.0004e-07,2.9606e-07
9.83036e-10,1.62197e-17,7.73535e-09,5.85857e-15,1.0004e-07,2.9606e-07
1.18082e-09,1.62406e-17,7.72008e-09,5.858e-15,1.0004e-07,2.9606e-07
1.41818e-09,1.62711e-17,7.6986e-09,5.85721e-15,1.0004e-07,2.9606e-07
1.703e-09,1.63158e-17,7.67166e-09,5.85942e-15,1.0004e-07,2.9606e-07
2.04084e-09,1.63745e-17,7.63295e-09,5.85938e-15,1.0004e-07,2.9606e-07
